INQUIRY_ID（询单号）,INQUIRY_TITLE（询单标题）,INQUIRY_STATUS_NAME（询价状态）,PUR_METHOD_NAME（采购方式名称）,QUOTE_START_DATE,TECH_CLAUSE（技术条款）,id（采购商代码）
f339a7d34d9211ecb29f005056b12bb8,不锈钢采购,已结束,定向,2021/11/25 10:00:00,,31586
cf42dec29a564895bb1f6b1dad527e0c,吊索具,已结束,定向,2022/03/30 10:09:42,[NULL],25656
d188f782dcaa11ebaf97005056b12bb8,硅钢CT4  VVVF柜成套、综合成套、MCC成套和现场服务询价,已结束,定向,2021/07/29 15:10:00,符合我方要求。,34314
f400167b4d9211ecb29f005056b12bb8,4万制氧机机组等6个建设项目职业卫生预评价,已结束,公开,2021/11/25 10:04:00,详见询比价文件,36271
831335a540f511ecaf97005056b12bb8,11452,已结束,定向,2021/11/09 13:30:00,"常用技术条款（1）:按需方所提供图纸技术要求制作。
",35097
e3af4a5be45111ebaf97005056b12bb8,行车备件,已结束,定向,2021/07/14 11:23:00,,40267
c0e71f10f43a11ebaf97005056b12bb8, 8月生活物资询价,已结束,定向,2021/08/03 17:11:14,,34018
6cefa30b9643492093e55f0361e42947,220225010轧辊辊坯,已结束,公开,2022/02/25 08:43:00,,10326
75e75184eba6490b8ffe0a5ca0959e37,冀中新材1、2月份复合绕丝筒询价,已结束,公开,2021/12/28 17:30:00,,3253
96d40520677711ecb29f005056b12bb8,冷却塔专用减速器,已结束,定向,2021/12/28 08:46:27,[NULL],44382
b78069adb4124bdfb2a84a288247cc36,电解镍采购,已结束,定向,2021/07/14 19:00:00,按照GB/T6516-1997标准执行。符合买受人要求化学成分和外观标准。,40056
0c52dbe8de3f4cae979a711899ecb826,10月下旬-热水泵,已结束,公开,2021/10/22 14:40:00,,28080
a920f7c5fef642d3a2aadf3cb3e59330,竞价采购,已结束,定向,2022/06/27 13:37:28,[NULL],27669
11b8e49d055311ecaf97005056b12bb8,A052108809胶,已结束,公开,2021/08/25 11:18:00,,36283
183c2f3abf5511eb9ee1005056b12bb8,A092106802电线,已结束,公开,2021/05/28 09:36:00,,36283
52ca31cf3d1f11ecaf97005056b12bb8,建材,已结束,公开,2021/11/04 11:28:00,1、物资应符合相关国家标准或企业标准要求，双方另有约定的以约定为准。 2、自通过验收并投入使用之日起，质保期为【3】个月。（售后服务壹年，如非甲方使用不当原因造成的质量问题乙方承诺及时到现场排查解决，乙方在接到甲方通知后【 24 】小时内应到达甲方指定现场售后，若因供方产品质量原因造成需方损失将按照合同总额5%对需方承担违约责任，不足以弥补损失的，甲方有权利另行主张。）,32152
528ac819fa6311ebaf97005056b12bb8,C686/20239询价单7,已结束,公开,2021/08/11 13:22:00,,9452
986fe2d6eebd11ebaf97005056b12bb8,上升管 采购,已结束,定向,2021/08/04 10:30:00,严格按图纸内容验收，图纸详见附件。,14912
4134e62a894e11ec906d005056b12bb8,八高炉本体大修用弯头,已结束,公开,2022/02/10 09:15:00,,12263
ed6a87d037a3495e91088bfd46330245,易拉罐运输线路询价（河南卫辉-燕京啤酒（襄樊）有限公司）,已结束,公开,2021/08/03 14:00:00,"物流运输技术条款:条款名：物流专用2；条款内容：1、 甲方委托乙方提供国内铁路、公路运输和水陆联运业务，托运货物主要为铝质两片罐、铝制易拉盖、托盘、顶盖、垫罐纸等。甲方按照委托运输的实际业务数量与乙方进行费用结算。乙方应在运输能力、运输时间及运输安全可靠性等方面满足甲方的要求，并根据甲方的运量快速配备运输工具，确保运输服务质量。 2、 乙方在接到甲方运输业务委托时，应严格按照甲方的委托事项按时按质按量完成运输任务，并对甲方的运输业务全过程安全负责。 3、 运输价格和运输时间按本合同约定的《运输时间价格表》内容执行，本合同期限内任何一方不得单方面随意改变运输价格，包括门对门的一切费用，否则视为违约。乙方应保证提供全年365天每天24小时运输服务。 第二条：乙方应保证在本合同期间具备如下资质和证照： 1、 具有独立法人资格及中华人民共和国工商行政主管部门核发的有效营业执照； 2、 具有中华人民共和国税务主管部门核发的税务登记证照及运输费结算凭证； 3、 具有国家质量监督技术监督局核发的组织机构代码证； *如已经办理三证合一，只需提供国家工商部门核发的有效的营业执照。 4、 具有中华人民共和国交通主管部门核发的道路运输经营许可证； 5、 具有三年以上行业经验运输和配送经验，有固定的经营场所和必备的通讯设施； 6、 具有相应的运输能力和必备的信息监控手段，有完整的服务质量保证体系； 第三条：风险保证及损害赔偿 1、自乙方货车的挡板处接受货物时起至货物送达甲方客户并经客户使用完毕确认无异议为止，一切货物风险应由乙方承担。 2、如因乙方责任造成托运货物损失的，甲方在按货物销售发票价格和甲方客户对甲方的索赔金额确定乙方赔偿金额后直接在应付的运费进行抵扣，且甲乙双方应签订供应商/运输商赔款确认单。在乙方赔偿甲方损失后，乙方拥有受损货物的所有权；乙方在不影响甲方销售市场和甲方公司及产品声誉的前提下可以自行处理受损货物，但甲方有权对乙方的处理方式和处理过程进行监督。 第五条：运输服务管理要求及事项约定 1、甲方有运输任务时应提前24小时以书面方式通知乙方指定的联系人，确认运输委托内容，包括要求车辆到达甲方工厂的时间日期、要求承运的货物数量、建议使用的车型、卸货地点等。乙方接到甲方的上述运输指令后，必须在3小时内给予响应确认是否接受运输委托，并保证车辆按时到厂装车，否则甲方有权另行选择承运单位。 2、乙方提供的运输车辆必须符合甲方的装载要求，应当车况良好，货厢内壁和车板无凹凸不平之处，无水渍、油渍，干燥清洁、无渗漏、无毒、无异味及其他污染物，敞车必须配备蓬布、绳索及捆绑用的等保护材料。 3、乙方必须听从甲方现场管理人员的指挥，遵守甲方工厂仓库的各项规章制度，不得与甲方发货人员发生争吵、打架，或出现随地吐痰、乱扔垃圾等违反甲方规章制度的行为。 4、乙方到达甲方指定提货地点时，司机或提货人员必须携带有效证件，经过甲方许可后驶入指定区域等待装车。甲乙双方在货车的挡板处交接货物，乙方须对所承运的货物做好清点工作，并按甲方要求办理签收及发货手续。双方完成发货手续后，如签收单上显示的货物数量、状态等与实际情况有出入的，由乙方承担所有损失。 5、乙方应负责捆绑绳索，并确保产品不会因为捆扎而变形。凡因装车后任何因素导致甲方货物灭失或者破损的，一切损失由乙方承担。 6、自甲方货物装上乙方指派车辆后，其货物保管之责随之转到乙方，乙方在运输途中发生货物丢失或损毁、污染、被雨淋湿或受潮、整车被盗等事故的，均由乙方承担赔偿责任。保险事宜由乙方自行负责办理并承担费用，甲方有责任协助提供乙方理赔所需的相关材料。
",38127
8894652d5d4a11ecb29f005056b12bb8,电器材料二次需求,已结束,公开,2021/12/15 09:58:00,,36283
67fc59afded811ebaf97005056b12bb8,宝武智维公共成本项目,已结束,定向,2021/07/07 12:04:20,[NULL],23547
6ab44dacc362416c91afbe4a54eb2793,联轴器,已结束,定向,2022/06/06 14:00:00,,44382
b4d04c9d0d4e11ecaf97005056b12bb8,2021.8月抢修备件计划（2）平网过滤器,已结束,定向,2021/09/04 15:21:00,,28306
27ff10c99f0f4ff190f63f628bf8c9da,安居大华锦绣时代二期（47地块）给水工程不锈钢采购,已结束,定向,2022/05/06 12:01:00,,12547
4f46a6b2a6ea41db8e0a273bfbeaf438,钼铁采购,已结束,公开,2022/04/15 13:15:00,"1、技术质量标准：执行GB3649-87标准，化学成份（%），钼≥60；硅≤1.5，硫≤0.10 ，磷≤0.05，碳≤0.10，铜≤0.50，锑≤0.05，锡≤0.06，砷≤0.08。
2、包装方法、标准：100KG/桶。包装桶标识应确保字迹清晰、书写规范、易识别、信息齐全。如为悬挂标志，必须确保牢固。包装袋标识信息应确保在同一侧或同一面。包装上标明供应商全称、物料名全称、重量、生产日期等。",8075
cd083d21a65e11ec906d005056b12bb8,2203HT05674,已结束,定向,2017/12/06 11:12:00,[NULL],35142
b331e6d0f2b0407789bf37dea2a354ae,减速机,已结束,定向,2022/04/20 18:00:00,交货前产品包装标明工程编号、数量，交货时提供合格证，质量保证书（检验报告）等。供方应及时提供售后技术服务、和技术指导。,12974
dc680caadf8e11ebaf97005056b12bb8,机电安装分公司焊材采购,已结束,公开,2021/07/08 10:00:00,按国家标准执行,11835
67aec8d26d3611ecb29f005056b12bb8,【生产材料】钢材,已结束,公开,2022/01/05 11:00:00,,8303
a16730c22fe311ecaf97005056b12bb8,柳州零部件膜片联轴器紧急采购,已结束,公开,2021/10/18 15:30:00, 产品需满足我司现场要求，须满足品牌要求；其质量需满足国家标准、行业标准，且满足柳州宝钢汽车零部件有限公司设备使用要求。质保期间因质量问题产生的费用均由供应商负责。,20417
56d5374cef3911ebaf97005056b12bb8,2021年8月份短线港口物资运输,已结束,定向,2021/07/28 09:00:00,"条款名：技术要求及说明；条款内容：承运商做好运输组织工作，在规定运输期限内将货物运抵指定港口，一般是北仑、舟山、马迹山等周边港口至张家港市永泰/宏泰/盛泰码头。
条款名：产品制造验收标准；条款内容：到达我方指定港口一个安全泊位卸货。交付封舱记录，由我方指定人员负责开舱验货，办理交接手续。
条款名：随机资料要求；条款内容：船舶资料、船舶动态
条款名：安装、服务要求；条款内容：承运商装船前务必确保船舱干净无混料；装船结束后，承运商负责封舱，做好记录，并将船舶动态以书面形式告知我方。",10856
86c114c136d111ecaf97005056b12bb8,管网部球管2021年10月散表材料计划表,已结束,定向,2021/10/27 11:00:00,,12547
d9329c020fbb11ecaf97005056b12bb8,关节轴承，含油轴承询价,已结束,定向,2021/09/07 17:13:21,,15538
54aad1da9df24db7b0727db9f14ac5bd,天源、晋丰、金象钢材,已作废,公开,2021/08/26 14:55:00,,23225
47f387ffa24b4c66a0e796df2738fc28,汽车用钢轧机、光亮、清洗钢卷小车地坑，碱液坑刷玻璃钢,已结束,公开,2022/06/06 13:30:00,技术条款： 条款名：技术要求。条款内容：报名前请与项目负责人 周奔（15958852077），详细了解项目要求，充分沟通，签订技术协议，签订后上传扫描件或者将原件交设备管理室联系人。,40267
3cd03b5a151611ecaf97005056b12bb8,安居球管工人村路（冶金大道-临江大道）给水迁改：铁路箱涵处用管,已结束,定向,2021/09/14 12:45:00,,12547
ca65c2b82b0711ecaf97005056b12bb8,发电车间，五交化,已结束,公开,2021/10/12 10:58:00,"报价要求:报价备注栏必须填写物料生产厂家或者品牌
",20638
e94138b463ad11ecb29f005056b12bb8,中型材设备维保（7-12月）,已结束,定向,2021/12/23 13:05:13,[NULL],23547
c75dbd62111211ecaf97005056b12bb8,金象公司电仪车间使用气柜进口切断阀、出口切断阀,已作废,公开,2021/09/10 09:00:00,,23225
9298966d8f0411ec906d005056b12bb8,炼钢车间软管配件,已结束,公开,2022/02/16 16:55:00,,20638
6e00e576f5b011ebaf97005056b12bb8,滑板中芯、内套修复,已结束,定向,2021/08/05 15:00:00,质量要求：按图纸标注质量要求制作，并对使用质量全程负责，出现质量问题予以退货或赔偿处理；若严重影响买受人生产的（影响需方产品供货遭索赔的），由买受人向出卖人予以同等索赔。模套、模腿等模具使用寿命不低于5年，每少一年扣款20%。,5598
c92030cb5c224704bb2978ee5bcc03d3,门禁,已作废,定向,2022/06/21 14:05:00,条款名：验收标准；条款内容：null<br/>,10856
9ceac7dd3f11446dbf9ff0ca6d77d820,2021年12月正常计划（煤矿环境安全监测监控系统配件）,已结束,公开,2022/01/01 23:00:00,1、执行标准：：符合GB 3836-2010等标准。2、询单内配件具有安标的产品，需提供有效的安标证。3、询单安标配件，须与相关系统关联，能与系统内其他产品兼容。4、所报价品种为全新、未曾使用过的产品。5、保证与主机现同型号部件质量相等，且完全互换。 6、每种询价配件的技术要求，详见附件。,1762
2f55f00e48e111ecb29f005056b12bb8,操控中心系统接入（检化验、动调系统）,已结束,公开,2021/11/19 10:34:14,[NULL],42319
ae004d1f562f11ecb29f005056b12bb8,宝武智维武汉分公司炼铁维检部四、五烧房屋设施维修项目,已结束,定向,2021/12/06 08:58:52,[NULL],3912
db09af1d0dea11ecaf97005056b12bb8,9月临时计划（标准件）,已结束,定向,2021/09/05 09:52:00,,4401
acdeb971665d4d3a99500b9c4138698a,2021年四季度白云石(云粉)采购-鑫烨商谈,已结束,定向,2021/09/24 14:57:00,"四、约定事项
1、结算价格：在本合同有效起始日期至截止日期期间内到货的产品执行本合同价格，超期到货的产品按实际到货日期所属合同月的合同价格执行。到货日期以乙方系统收付单日期为准。
2、计量、质量以乙方验收数据为结算依据。
3、如计量、质量发生异议，乙方在合理期限内通知甲方，甲方接通知后二个工作日内到乙方处理，否则以乙方验收为准。
4、合同兑现率=在本合同有效起始日期至截止日期期间的到货量÷合同量×100%，退货不算到货量。
5、乙方因生产或接卸困难等原因要求甲方暂缓发运时，甲方应立即停发，否则由此造成的经济损失由甲方承担。
6、甲方发货时货物品名必须按“标的名称”填写，且须当日内电告乙方所发车号、吨位、日期及质量情况以便乙方接收。
7、甲方进入乙方厂区的有关人员、车辆，须遵守乙方在环境和安全方面的管理规定（由乙方通过电子邮件、微信等方式书面传递给甲方，甲方签订本合同则视为已充分理解）。如有违反，乙方有权按照上述管理规定对甲方进行考核，若因违反规定导致出现的任何人身伤害、财产损失或安全事故，甲方承担全部责任 。
8、甲方应遵守双方签订的《规范商业行为协议书》的要求，违反的，乙方按约定处理并扣除全部合同履约保证金。
9、甲方已知晓并遵守中国宝武集团《关于实行禁入管理规定》(见附件），若有违反情形的，乙方有权将其纳入禁入名单序列，实施不同期限的禁入。

五、计量标准
 以乙方水测数量作为结算依据,干基结算。

六、验收标准及处理方法
1、甲方已充分理解乙方制定的关于质量验证及不合格品处置的相关规定。当质量不符合合同要求时，同意按有关规定执行。
2、到货质量超出约定商务处理（含税）
指标	指标范围（%）	扣款标准（以合同值为基准）
CaO	29.00≤CaO＜29.50	扣款3元/吨
CaO	28.50≤CaO＜29.00	扣款5元/吨
CaO	28.00≤CaO＜28.50	退货，无法退货，扣款10元/吨
CaO	CaO＜28.00	退货，无法退货，扣全部货款(含运费)
MgO	19.00≤MgO＜19.50	扣款3元/吨
MgO	18.50≤MgO＜19.00	扣款5元/吨
MgO	18.00≤MgO＜18.50	退货，无法退货，扣款10元/吨
MgO	MgO＜18.00	退货，无法退货，扣全部货款(含运费)
Al2O3	0.60＜Al2O3≤0.70	扣款3元/吨
Al2O3	0.70＜Al2O3≤0.80	扣款5元/吨
Al2O3	Al2O3 ＞0.80	退货，无法退货，扣款10元/吨
SiO2	3.00＜SiO2≤3.50	扣款5元/吨
SiO2	3.50＜SiO2≤4.50	退货，无法退货，扣款15元/吨
SiO2	SiO2＞4.50	退货，无法退货，扣全部货款(含运费)
粒度(0-3mm)	87.0≤粒度（0-3mm）部分＜89.0	扣款1元/吨
粒度(0-3mm)	粒度（0-3mm）部分＜87.0	退货，无法退货，扣款2.5元/吨
粒度(>5.0mm)	0.5＜粒度+5mm部分≤1.0	扣款1元/吨
粒度(>5.0mm)	粒度+5mm部分＞1.0	退货，如经评审可使用扣款5元/吨， 经评审不可使用则退货。


七、解决合同纠纷的方式
执行本合同发生争议，由双方协商解决。
协商不成向乙方住所地:1.马鞍山仲裁委员会仲裁(×)。2.法院起诉(√)。

八、其他事项
1、本合同在双方的法人或其授权委托代理人签字、盖章后生效，本合同不得转让。
2、合同未尽事宜双方协商解决，可签订补充协议。
3、乙方关注供应商在环境管理体系、清洁生产、社会责任等方面的表现，双方应加强沟通与信息传递，致力于共建绿色供应链。
4、本合同中涉及的合同数量、合同价格及品种质量指标均为甲、乙双方需保密的信息，在合同有效期内及合同终止之日起两年内，除政府及相关部门要求披露或法律另有规定外，合同任何一方均不得向任何第三方透漏其内容。因一方泄密而致另一方遭受损失，泄密方应承担损害赔偿责任。


",16133
e38b8cec6d204b5cae71245331b68b6e,山钢日照公司2022年6月份化工杂品欧贝易购项目,已结束,公开,2022/06/10 09:00:00,"请参照技术附件或物料说明。 1、符合相关产品技术要求，确保产品的正常使用和安全，必要时提供现场安装、
维护和使用的技术指导。 2、如有技术附件，请在技术附件上签字盖章对技术参数进行确认，未确认技术参数的报价不予接受，中标后
需签署正式技术协议后再签署合同。如对技术附件有异议，请另附说明并签字盖章。 验收要求： 1、数量验收： 根据买方的到货清单
格式和验收标准进行验收，除另有约定外，数量验收以买方计量结果为准。 2、质量验收：买方在收到货物1天内对货物进行验收，除
另有约定外，质量验收以买方检验结果为准。货物有质量保证期的，以质量保证期作为验收期限。 3、质保期：双方对质保期无约定的在买方合理存放前提下，货物首次上机使用起1年内买方可向卖方提出质量异议，但最长不得超过货物交付起1年，但由于货物内在因素
或非直观因素造成的、无法在短时间内发现的质量缺陷，买方保留追索权。 4、合格证：国产产品合格证必须是原制造厂提供的产品合
格证，主要内容应包含产品的名称、型号、规格、生产单位及地址、执行产品标准号、检验项目及其结果或检验结论（成批交付的产品
还应有：批量、批号及抽样受检件的件号等）、产品的检验日期、出厂日期、检验员签名或盖章(可用检验员代号表示)。 进口产品
，还需提供原产地证明及报关单。 5、本标的附带技术附件，以附件要求为准。
",28665
d02f546b9eb311ec906d005056b12bb8,冀中股份3月份喷浆机配件4种,已结束,公开,2022/03/09 15:35:00,,3253
4febe7fff9d011ebaf97005056b12bb8,石墨加热器维修,已结束,公开,2021/08/10 19:52:00,内部堵塞，解体维修，包含拆装及管路更换等项目，具体需来厂实地检查,29191
150e8d52e76448e899c1b74773dcb9e7,工控机采购,已结束,定向,2022/03/21 15:09:56,[NULL],11684
c7a9c17eef7c495e894ea0a88247afbc,第二炼铁分厂喷煤新增气体分析仪项目,已结束,公开,2021/09/18 11:00:00,执行图纸要求。,15167
9c144c49f4cc11ebaf97005056b12bb8,包装铁皮采购,已结束,公开,2021/08/04 11:00:00,"1.竞价单位须对报价负责，任何理由的报价错误本公司概不接受，一切损失由竞价公司承担，报价时请务必慎重。竞价公司中标后，必须在上海一体化既定的交货期内将符合一体化要求的产品送至上海一体化验收，验收合格后按合同约定条款进入结算流程，如验收不合格，则按上海一体化的要求一次性予以返工或更换，并在既定的交货期内将合格的产品再次送至上海一体化。若中标公司违约，按合同约定，取消合同，应支付合同总价30%的违约金。并组织重新招标或视具体情况改由次低价投标单位中标。
2.竞价者需为无关联的独立法人，杜绝相关关联竞价者同时出价，若违反此规定，一切损失由相关竞价公司自行承担，报价时请务必慎重。根据《中华人民共和国公司法》第二百一十六条解释，关联关系，是指公司控股股东、实际控制人、董事、监事、高级管理人员与其直接或者间接控制的企业之间的关系，以及可能导致公司利益转移的其他关系。但是，国家控股的企业之间不仅因为同受国家控股而具有关联关系。 
3.司机及随车人员需遵守上海一体化进厂管理要求，遵守上海一体化各项制度，进入厂区规范佩戴安全帽（需自备），着装整齐（不能裸露小腿、胳膊，不能穿着凉鞋、拖鞋）。
4.疫情防控期间，需按上海一体化要求配合各项防疫防控措施的实施，全程佩戴口罩（需自备）。
5.卸货车辆需适合行车卸货（上海宝井可叉车卸货）。
6.新增要求按“其他条款”列示。
7.凡参与竞价的单位，均视为了解并接受以上条文。
",13798
13f01504961d4be282a1274aa572c187,选矿备件,已结束,定向,2021/07/30 15:00:00,"技术条款:1、按需方提出的规格型号、技术参数、满足需方使用要求。 2、参照现行有关国际标准、行业标准、企业标准执行。
",33355
8d6668a6f69447c89eca9e7822fd8858,20220121程潮材料询价（2）,已结束,公开,2022/01/21 14:16:29,,24058
70485e57dae611ebaf97005056b12bb8,宝武水务-机械密封（鄂州分公司）-询价,已结束,公开,2021/07/02 11:34:42,[NULL],37938
01bb6bf720ff11ecaf97005056b12bb8,询价函,已结束,定向,2021/09/29 16:26:55,[NULL],27669
8a25bf62c67348349e5b801769e5a745,恒泰公司热轧8#50t起重机改造用电线电缆采购,已结束,公开,2022/06/06 19:00:00,技术联系人王思赟13942489027,34477
e856472d709a46c0a2b3793811cad05c,SH-LJ-01-20210706-阿里自研机柜项目PDU采购,已结束,公开,2021/07/06 23:00:00,"设备采购:一、 设备的运输
1、 乙方负责运输并承担运输风险，运杂费包含在合同总价中，不单独进行支付。
2、 每次运输乙方须在事前2个工作日内，以书面形式向甲方发出《供应商送货签收单》，说明备妥待运的日期、设备的合同编号，在采购合同设备清单中对应的行号、设备名称、型号规格、数量、重量、长宽高以及是否有收货的特殊要求和注意事项等，甲方确认后通知乙方发货。
3、 运输方式为 / 。若无特殊约定，乙方可自行选择运输方式，但需确保设备安全、快捷的送达甲方指定地点。
4、 设备运输至用户现场时，未经甲方确认，导致设备送至非甲方指定的、错误的地点，甲方不承担设备的损毁、灭失责任。由此发生的一切费用及风险由乙方承担。
二、 质量保证
1、 乙方保证所提供的设备必须是原厂商出厂的全新的、未使用过的合格产品，完全符合合同及技术附件（若有）所规定的质量、规格和性能要求，若无技术附件或技术附件未涉及到的问题则按照国际行业标准或国家有关行业标准的规定（以其中高者为准）。
2、 甲方已通过环境、职业健康安全体系认证，乙方所供商品应符合绿色环保要求（即使用环保材料包装、使用环保装置及环保技术生产）。
3、 乙方提供的设备的质保期为_一年_，质保期自 设备使用 起开始计算。在质保期内，若非甲方原因造成设备缺陷，甲方向乙方发出书面通知，乙方应在一周内无条件、免费提供设备的维修或更换件。
4、 在质保期内，如由于更换、修理乙方供货的有缺陷的“设备”而使本“采购合同”所涉及的设备停机时，则保证期应按实际停机时间作相应延长。新更换和/或修复的设备的保证期为更换和/或修复完毕后重新计算。
三、 设备的包装
1、 乙方应在保留原厂包装的前提下，根据设备的特点和要求采用适当的包装，以便设备在正常搬运条件下能够安全无损的抵达甲方指定地点。
2、 若乙方提供的货物为机电产品，则按《机电产品包装通用技术条件》（国标GB/T3384-92），包装方式为：木箱；电器、仪表盘类的设备，须在包装箱外面用红色油漆指示出箱内盘面的正面。
3、 设备外包装上须注明：合同号、收货单位、货物类别、设备名称、发货单位，散件物品须注明采购合同的设备清单中所对应的行号。乙方若选择快递EMS方式送货，也须在快递件上注明如上信息。
4、 乙方提供的每件设备应具有原始的、完好的标准包装，设备清单、使用说明书、质量保证书、产品合格证、保修卡等所有资料以及技术附件所约定的随箱资料必须齐全，均按厂商原有包装提供。如遇交货前已拆封的设备，甲方有权拒收或要求更换。
四、 设备的验收
1、 合同双方根据设备的质量标准、到货清单以及技术附件的要求共同验收，确认设备符合合同要求后，填写到货验收单。
2、 若发现乙方提供设备不符合约定，甲方有权拒绝，并在验收单上注明拒收理由。乙方应负责按照甲方的要求采取补足、更换或退货等处理措施，并承担由此发生的一切损失和费用。
3、 验收期由甲方于开箱检验前2个工作日书面通知乙方，乙方应派遣有关人员参加。如果乙方因故不能到验收现场，甲方可自行检查，视同乙方认可验收结果。

",41571
4f2a4398688411ecb29f005056b12bb8,冷轧总厂冷轧南区运行协力维保,已结束,定向,2021/12/29 16:50:01,[NULL],23547
a1619a316dff11ecb29f005056b12bb8,2112HT03572 2105HT08020,已结束,定向,2017/12/06 11:12:00,[NULL],35142
bc66d091375a462ca2f00ffe0a25b2c7,重机公司2022年机电设备零星维修,已结束,定向,2022/03/03 13:16:00,,12974
7c2daadc2bc111ecaf97005056b12bb8,立柱、千斤顶,已结束,公开,2021/10/13 10:00:00,有相关资格、证件！,12261
ea95bedc211e11ecaf97005056b12bb8,2108-09MYP10-50矿用橡套软电缆等5项,已结束,定向,2021/09/30 12:00:00,"1、执行MT818-2009标准。
2、长度为正公差，电缆表面需标识长度、规格、安标、生产厂家等信息。",1762
9d7b545a4cd411ecb29f005056b12bb8,济南第四人民医院病理科改造项目检修口的采购,已结束,公开,2021/11/24 11:15:00,"原材料技术条款:1.质量要求技术标准：供方保证供给需方的产品必须为全新产品，并提供具有法律意义的合格证书、出厂检测报告等相关资料（所有证明资料随货物一起交付）。供方提供的产品还应符合相应的国家法律法规、国家标准、行业标准的要求。
2.质保期：自验收合格之日起  12 个月；质保期内如出现质量问题，供方应于接到需方通知之日起 3 日内按需方的要求给予免费更换或退货（退货时由供方自行到需方处提取货物，并承担运费及保险费），如逾期，货物损毁的风险由供方承担，同时需方有权向供方收取相应的保管费用。
",34490
cb320eb8a8d7477da6aa3e594e02368d,工业齿轮油,已结束,公开,2022/04/18 16:05:00,,29191
86e42d9c4ec741f7a701ca5b81dd64a1,电业分公司2022年3-6月九龙电厂杂品,已结束,公开,2022/03/31 19:00:00,               ,30980
42e52e1b317f11ecaf97005056b12bb8,安居金鹤园三期、老旧小区二次供水设施改造（青翠苑）、钢花121春笋园二次供水设施改造PPR采购,已结束,定向,2021/10/20 16:33:00,,12547
3fe6e2f305be4df69236450156f98b2f,758/110/2426,已作废,定向,2022/03/03 15:47:00,,34241
d65439f11d3641fba6d55713ca4533f2,B2CG2204J001 密封垫2项,已结束,定向,2022/06/08 10:50:00,"不能在我单位要求交货期内交货的，务必在备注栏备注交货期                                                    
请注明该产品执行的质量标准，该标准做为合同的附件。
特别提示：请贵单位严格按照询价函提供的型号规格（图号）报价并与我单位现场人员核对型号（图纸）。若对型号规格（图号）有疑问，请联系设备部孙竹青（机械类）13865922445，唐万象（电气仪表类）15357911330；生技室：巫贵松13855176844，能环室：周立新13956980689，设备室：童瑾13855155047。型号规格（图号）不明，与我方提供的型号规格不一致，无法报价，报价之前供方要与我单位现场人员核对确认清楚，议标现场无法对您提供的型号规格进行确认。否则，因贵方未按我方提供的型号规格报价而中标，务必保证提供满足我方生产现场使用要求的产品。如有疑问按现场技术人员要求为准。",28306
77250a3fe9eb4ae0a146d81a9cfd14b3,方钢,已结束,公开,2022/06/06 18:54:00,,29191
aaf56dd28f584f0ba1368fba6f5bf5af,  0412大冶矿备件询价-专-3,已结束,公开,2022/04/12 15:12:35,,24058
95b029d9aef711ec906d005056b12bb8,阀门,已结束,定向,2022/03/29 08:31:33,[NULL],44382
ae5003ffb5074d26b86d2a9bad39151e,钼铁,已结束,定向,2021/11/24 09:54:00,Mo 55.0-62.0%、Si≤1.5%、S≤0.15%、P≤0.10%、C≤0.20%、Cu≤0.5%，粒度：10-50mm≥90.0%， 0-10 mm≤5.0%， 50-60 mm≤5.0%，不得超60mm。,16133
daed5810005843d28213d496b86ece5a,吊耳*福建宏建2700中注管,已结束,公开,2022/06/09 12:21:00, ,16263
c91101292af611ecaf97005056b12bb8,武钢常规检修/电气维检部,已结束,定向,2021/10/12 08:53:16,[NULL],3912
be3f87b03d0411ecaf97005056b12bb8,PN21Q2B4600,已结束,定向,2021/11/04 08:18:32,[NULL],44382
25062e051b0444fa97e2fc1f1ec128f8,建材,已结束,公开,2022/05/18 14:20:00,1、物资应符合相关国家标准或企业标准要求，双方另有约定的以约定为准。 2、自通过验收并投入使用之日起，质保期为【3】个月。（售后服务壹年，如非甲方使用不当原因造成的质量问题乙方承诺及时到现场排查解决，乙方在接到甲方通知后【 24 】小时内应到达甲方指定现场售后，若因供方产品质量原因造成需方损失将按照合同总额5%对需方承担违约责任，不足以弥补损失的，甲方有权利另行主张。）,32152
fc958054b6914a86b4327c114a29df14,铜杆,已作废,定向,2021/09/14 14:30:00,,41523
c8871a7d87bb11ec906d005056b12bb8,六角螺栓,已结束,公开,2022/02/08 08:00:00,,29355
09be83ea564311ecb29f005056b12bb8,2021年12月份沈阳宝钢备件紧急采购第一次询价,已结束,公开,2021/12/06 11:15:00,1、报价前请与使用者确认规格型号，未经确认报价的损失由供方承担。联系人王工：13624042347,9459
8454d149299b418f80fc443fefee9d03,圆方坯产线电炉260吨行车传动系统升级改造,已结束,定向,2022/02/09 14:49:00,详见技术附件,35905
f5170708985e11ec906d005056b12bb8,备件(密封类)油封（钢轧）,已结束,公开,2022/02/28 10:30:00,"  1、出卖人供货产品除满足上述质量要求外，应满足与买受人签订《技术附件》规定的要求。2、因出卖人供货产品在质保期出现质量问题等违约给买受人造成损失的，出卖人应当赔偿给买受人造成的损失。3、出卖人供货产品与合同约定不符的,产生的相关费用和生产损失由出卖人承担。4、所供备件满足参数及互换性，相关条款必须响应附件工业品买卖合同文本及图纸要求，售后服务方面免费提供所供备件的现场指导和技术咨询。",13373
4c845c13071811ecaf97005056b12bb8,电磁线圈 ,已结束,定向,2021/08/27 17:22:28,,8092
